dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Sat,2020-11-28,16:15 ,Valencia,0.2,0–1,0.9,Atlético Madrid,,Estadio de Mestalla,Ricardo de Burgos,La-Liga,11,Diego Simeone,Atlético Madrid,3-4-3,Jan Oblak,si SVN,27-326,90,2,0,2,100.0,0.5,1,9,11.1,15,5,33.3,35.1,5,80.0,49.6,9,0,0.0,0,
Sat,2020-11-28,18:30 ,Huesca,0.2,0–1,1.8,Sevilla,,Estadio El Alcoraz,Guillermo Cuadra,La-Liga,11,Michel,Huesca,4-4-2,Andrés Fernández,es ESP,33-347,90,4,1,3,75.0,1.2,6,17,35.3,31,5,45.2,40.0,9,33.3,30.6,20,0,0.0,0,12.0
Sat,2020-11-28,18:30 ,Huesca,0.2,0–1,1.8,Sevilla,,Estadio El Alcoraz,Guillermo Cuadra,La-Liga,11,Lopetegui,Sevilla,4-3-3,Tomáš Vaclík,cz CZE,31-244,90,1,0,1,100.0,0.1,6,9,66.7,19,5,47.4,37.5,1,0.0,23.0,9,0,0.0,0,11.0
Sat,2020-11-28,21:00 ,Real Madrid,1.7,1–2,2.2,Alavés,,Estadio Alfredo Di Stéfano,Adrián Cordero,La-Liga,11,Zinédine Zidane,Real Madrid,4-3-3,Thibaut Courtois,be BEL,28-201,90,6,2,4,83.3,2.6,0,2,0.0,15,5,13.3,27.5,1,0.0,36.0,10,0,0.0,0,9.5
Sat,2020-11-28,21:00 ,Real Madrid,1.7,1–2,2.2,Alavés,,Estadio Alfredo Di Stéfano,Adrián Cordero,La-Liga,11,Pablo Machín,Alavés,4-4-2,Fernando Pacheco,es ESP,28-194,90,8,1,7,87.5,2.0,15,24,62.5,23,3,65.2,44.0,15,60.0,40.6,29,3,10.3,0,4.3
Sun,2020-11-29,14:00 ,Barcelona,3.7,4–0,1.5,Osasuna,,Camp Nou,Antonio Matéu Lahoz,La-Liga,11,Ronald Koeman,Barcelona,4-3-3,Marc-André ter Stegen,de GER,28-213,90,5,0,5,100.0,0.9,4,5,80.0,34,7,5.9,23.1,8,37.5,36.4,20,1,5.0,1,13.3
Sun,2020-11-29,14:00 ,Barcelona,3.7,4–0,1.5,Osasuna,,Camp Nou,Antonio Matéu Lahoz,La-Liga,11,Jagoba Arrasate,Osasuna,4-4-2,Sergio Herrera,es ESP,27-177,90,10,4,6,60.0,3.9,12,21,57.1,24,3,54.2,40.3,9,88.9,61.3,11,0,0.0,4,21.0
Sun,2020-11-29,16:15 ,Getafe,0.5,1–1,0.3,Athletic Club,,Coliseum Alfonso Pérez,Mario Melero,La-Liga,11,Pepe Bordalás,Getafe,4-4-2,David Soria,es ESP,27-239,90,2,1,1,50.0,0.3,3,19,15.8,24,0,62.5,46.6,5,80.0,53.6,7,0,0.0,1,21.0
Sun,2020-11-29,16:15 ,Getafe,0.5,1–1,0.3,Athletic Club,,Coliseum Alfonso Pérez,Mario Melero,La-Liga,11,Gaizka Garitano,Athletic Club,4-2-3-1,Unai Simón,es ESP,23-171,90,3,1,2,66.7,0.2,8,22,36.4,22,2,45.5,40.9,12,100.0,61.9,12,0,0.0,2,20.3
Sun,2020-11-29,18:30 ,Celta Vigo,4.2,3–1,1.6,Granada,,Estadio de Balaídos,Isidro Díaz de Mera,La-Liga,11,Eduardo Coudet,Celta Vigo,4-1-3-2,Rubén Blanco,es ESP,25-127,90,2,1,1,50.0,0.9,6,14,42.9,24,5,37.5,31.5,7,71.4,50.4,3,0,0.0,0,18.0
Sun,2020-11-29,18:30 ,Celta Vigo,4.2,3–1,1.6,Granada,,Estadio de Balaídos,Isidro Díaz de Mera,La-Liga,11,Diego Martínez,Granada,3-4-3,Rui Silva,pt POR,26-296,90,7,3,4,57.1,3.8,5,21,23.8,22,3,68.2,44.5,9,66.7,46.2,13,1,7.7,0,10.3
Sun,2020-11-29,21:00 ,Real Sociedad,1.7,1–1,1.2,Villarreal,,Estadio Municipal de Anoeta,Jesús Gil,La-Liga,11,Imanol Alguacil,Real Sociedad,4-2-3-1,Álex Remiro,es ESP,25-250,90,2,1,1,100.0,1.2,8,18,44.4,33,4,42.4,36.2,6,66.7,53.8,14,0,0.0,0,4.5
Sun,2020-11-29,21:00 ,Real Sociedad,1.7,1–1,1.2,Villarreal,,Estadio Municipal de Anoeta,Jesús Gil,La-Liga,11,Unai Emery,Villarreal,4-4-2,Sergio Asenjo,es ESP,31-154,90,4,1,3,100.0,1.5,1,12,8.3,28,7,39.3,33.3,1,100.0,67.0,14,1,7.1,0,3.5
Mon,2020-11-30,21:00 ,Betis,0.7,0–2,2.9,Eibar,,Estadio Benito Villamarín,Juan Martínez,La-Liga,11,Manuel Pellegrini,Betis,4-2-3-1,Joel Robles,es ESP,30-166,90,6,2,3,83.3,3.3,11,24,45.8,40,3,45.0,37.7,9,66.7,47.9,10,0,0.0,3,26.7
Mon,2020-11-30,21:00 ,Betis,0.7,0–2,2.9,Eibar,,Estadio Benito Villamarín,Juan Martínez,La-Liga,11,Mendilibar,Eibar,4-2-3-1,Marko Dmitrović,rs SRB,28-311,90,3,0,3,100.0,0.8,6,30,20.0,34,0,76.5,51.1,4,100.0,74.0,11,0,0.0,0,14.3
Fri,2020-12-04,21:00 ,Athletic Club,0.5,0–2,1.2,Celta Vigo,,San Mamés,Jorge Figueroa,La-Liga,12,Gaizka Garitano,Athletic Club,4-2-3-1,Unai Simón,es ESP,23-176,90,4,2,2,50.0,1.2,7,15,46.7,17,4,47.1,38.6,7,100.0,64.3,15,0,0.0,0,10.5
Fri,2020-12-04,21:00 ,Athletic Club,0.5,0–2,1.2,Celta Vigo,,San Mamés,Jorge Figueroa,La-Liga,12,Eduardo Coudet,Celta Vigo,4-1-3-2,Rubén Blanco,es ESP,25-132,90,0,0,0,,0.0,5,21,23.8,23,4,43.5,35.4,14,78.6,49.1,15,0,0.0,2,24.0
Sat,2020-12-05,14:00 ,Levante,2.2,3–0,0.5,Getafe,,Estadio Ciudad de Valencia,David Medié,La-Liga,12,Paco López,Levante,4-4-2,Aitor Fernández,es ESP,29-216,90,0,0,0,,0.0,2,5,40.0,25,5,20.0,29.3,8,0.0,12.9,17,0,0.0,0,9.3
Sat,2020-12-05,14:00 ,Levante,2.2,3–0,0.5,Getafe,,Estadio Ciudad de Valencia,David Medié,La-Liga,12,Pepe Bordalás,Getafe,4-4-2,David Soria,es ESP,27-245,90,8,3,5,62.5,2.0,9,27,33.3,24,0,95.8,58.0,6,66.7,48.8,11,1,9.1,5,22.0
Sat,2020-12-05,16:15 ,Sevilla,0.7,0–1,1.5,Real Madrid,,Estadio Ramón Sánchez Pizjuán,José Sánchez,La-Liga,12,Lopetegui,Sevilla,4-3-3,Yassine Bounou,ma MAR,29-244,90,2,1,2,50.0,0.3,2,8,25.0,23,7,13.0,28.0,7,71.4,45.0,5,1,20.0,1,13.3
Sat,2020-12-05,16:15 ,Sevilla,0.7,0–1,1.5,Real Madrid,,Estadio Ramón Sánchez Pizjuán,José Sánchez,La-Liga,12,Zinédine Zidane,Real Madrid,4-3-3,Thibaut Courtois,be BEL,28-208,90,2,0,2,100.0,0.1,3,18,16.7,30,7,46.7,38.2,6,66.7,49.2,17,0,0.0,0,
Sat,2020-12-05,18:30 ,Atlético Madrid,1.2,2–0,0.7,Valladolid,,Estadio Wanda Metropolitano,Pablo González,La-Liga,12,Diego Simeone,Atlético Madrid,3-4-1-2,Jan Oblak,si SVN,27-333,90,3,0,3,100.0,0.3,12,26,46.2,22,5,63.6,45.9,15,80.0,49.0,11,0,0.0,0,
Sat,2020-12-05,18:30 ,Atlético Madrid,1.2,2–0,0.7,Valladolid,,Estadio Wanda Metropolitano,Pablo González,La-Liga,12,Sergio,Valladolid,4-4-2,Jordi Masip,es ESP,31-337,90,4,2,2,50.0,0.8,5,12,41.7,23,5,26.1,34.1,10,60.0,48.4,12,1,8.3,1,13.3
Sat,2020-12-05,21:00 ,Cádiz,2.5,2–1,1.5,Barcelona,,Estadio Ramón de Carranza,César Soto,La-Liga,12,Álvaro Cervera,Cádiz,4-1-4-1,Jeremías Ledesma,ar ARG,27-296,90,8,1,8,87.5,1.8,10,25,40.0,14,1,85.7,55.3,13,100.0,64.1,16,2,12.5,0,5.2
Sat,2020-12-05,21:00 ,Cádiz,2.5,2–1,1.5,Barcelona,,Estadio Ramón de Carranza,César Soto,La-Liga,12,Ronald Koeman,Barcelona,4-2-3-1,Marc-André ter Stegen,de GER,28-219,90,3,2,1,33.3,2.7,0,0,,19,8,0.0,21.6,4,0.0,24.3,8,1,12.5,2,13.5
Sun,2020-12-06,14:00 ,Granada,1.5,3–3,1.5,Huesca,,Estadio Nuevo Los Cármenes,Alberola Rojas,La-Liga,12,Diego Martínez,Granada,4-2-3-1,Rui Silva,pt POR,26-303,90,7,3,4,57.1,1.8,6,16,37.5,33,4,39.4,36.4,6,50.0,41.2,17,0,0.0,1,22.5
Sun,2020-12-06,14:00 ,Granada,1.5,3–3,1.5,Huesca,,Estadio Nuevo Los Cármenes,Alberola Rojas,La-Liga,12,Michel,Huesca,4-1-4-1,Álvaro Fernández,es ESP,22-237,90,6,3,3,50.0,2.3,7,17,41.2,26,4,53.8,40.7,7,42.9,39.4,24,0,0.0,0,8.0
Sun,2020-12-06,16:15 ,Osasuna,0.4,0–2,1.4,Betis,,Estadio El Sadar,Alejandro Hernández,La-Liga,12,Jagoba Arrasate,Osasuna,4-4-2,Sergio Herrera,es ESP,27-184,90,5,2,3,60.0,1.5,13,31,41.9,35,2,68.6,44.4,7,100.0,59.4,11,0,0.0,5,19.4
Sun,2020-12-06,16:15 ,Osasuna,0.4,0–2,1.4,Betis,,Estadio El Sadar,Alejandro Hernández,La-Liga,12,Manuel Pellegrini,Betis,4-4-2,Joel Robles,es ESP,30-172,90,0,0,0,,0.0,7,26,26.9,23,4,69.6,44.4,11,90.9,58.7,18,0,0.0,4,24.0
Sun,2020-12-06,18:30 ,Villarreal,0.6,0–0,0.1,Elche,,Estadio de la Cerámica,Santiago Jaime,La-Liga,12,Unai Emery,Villarreal,4-1-4-1,Sergio Asenjo,es ESP,31-161,90,0,0,0,,0.0,1,2,50.0,18,4,11.1,24.3,5,0.0,16.2,4,0,0.0,2,20.2
Sun,2020-12-06,18:30 ,Villarreal,0.6,0–0,0.1,Elche,,Estadio de la Cerámica,Santiago Jaime,La-Liga,12,Jorge Almirón,Elche,4-1-4-1,Édgar Badía,es ESP,28-298,90,3,0,3,100.0,0.5,1,11,9.1,37,9,21.6,29.8,13,23.1,21.8,13,2,15.4,0,10.0
Sun,2020-12-06,21:00 ,Alavés,0.3,0–0,1.4,Real Sociedad,,Estadio de Mendizorroza,José Luis Munuera,La-Liga,12,Pablo Machín,Alavés,4-4-2,Fernando Pacheco,es ESP,28-202,90,4,0,4,100.0,1.2,18,29,62.1,24,0,79.2,46.3,11,90.9,53.7,21,0,0.0,0,
Sun,2020-12-06,21:00 ,Alavés,0.3,0–0,1.4,Real Sociedad,,Estadio de Mendizorroza,José Luis Munuera,La-Liga,12,Imanol Alguacil,Real Sociedad,4-2-3-1,Álex Remiro,es ESP,25-257,90,1,0,1,100.0,0.2,6,10,60.0,26,2,23.1,26.9,6,66.7,45.2,7,0,0.0,0,13.5
Mon,2020-12-07,21:00 ,Eibar,1.3,0–0,0.5,Valencia,,Estadio Municipal de Ipurúa,Daniel Ask,La-Liga,12,Mendilibar,Eibar,4-4-2,Marko Dmitrović,rs SRB,28-318,90,4,0,4,100.0,0.3,6,24,25.0,38,6,52.6,44.3,4,100.0,72.5,3,0,0.0,4,21.6
Mon,2020-12-07,21:00 ,Eibar,1.3,0–0,0.5,Valencia,,Estadio Municipal de Ipurúa,Daniel Ask,La-Liga,12,Javi Gracia,Valencia,4-4-2,Jaume Doménech,es ESP,30-032,90,3,0,3,100.0,0.3,15,33,45.5,23,2,78.3,48.3,15,100.0,65.1,29,1,3.4,2,16.3
Fri,2020-12-11,21:00 ,Valladolid,2.0,3–2,1.9,Osasuna,,Estadio Municipal José Zorrilla,Adrián Cordero,La-Liga,13,Sergio,Valladolid,4-4-2,Jordi Masip,es ESP,31-343,90,6,2,4,66.7,1.9,7,28,25.0,19,1,94.7,56.6,10,100.0,63.4,22,0,0.0,0,
Fri,2020-12-11,21:00 ,Valladolid,2.0,3–2,1.9,Osasuna,,Estadio Municipal José Zorrilla,Adrián Cordero,La-Liga,13,Jagoba Arrasate,Osasuna,4-4-2,Sergio Herrera,es ESP,27-189,90,6,3,3,66.7,3.2,13,24,54.2,31,2,64.5,46.1,4,100.0,58.5,12,0,0.0,2,40.0
Sat,2020-12-12,14:00 ,Valencia,1.5,2–2,1.9,Athletic Club,,Estadio de Mestalla,Carlos del Cerro,La-Liga,13,Javi Gracia,Valencia,4-4-2,Jaume Doménech,es ESP,30-037,90,5,2,3,80.0,2.3,8,20,40.0,23,5,56.5,39.7,7,100.0,62.7,25,0,0.0,1,19.7
Sat,2020-12-12,14:00 ,Valencia,1.5,2–2,1.9,Athletic Club,,Estadio de Mestalla,Carlos del Cerro,La-Liga,13,Gaizka Garitano,Athletic Club,4-2-3-1,Unai Simón,es ESP,23-184,90,2,2,0,50.0,1.2,7,14,50.0,19,2,36.8,34.9,10,70.0,49.7,10,0,0.0,1,14.5
Sat,2020-12-12,16:15 ,Getafe,0.5,0–1,0.5,Sevilla,,Coliseum Alfonso Pérez,Juan Martínez,La-Liga,13,Pepe Bordalás,Getafe,4-1-4-1,David Soria,es ESP,27-252,90,0,1,0,,0.0,9,23,39.1,21,0,90.5,59.2,9,44.4,39.3,12,1,8.3,1,21.0
Sat,2020-12-12,16:15 ,Getafe,0.5,0–1,0.5,Sevilla,,Coliseum Alfonso Pérez,Juan Martínez,La-Liga,13,Lopetegui,Sevilla,4-3-3,Yassine Bounou,ma MAR,29-251,90,1,0,1,100.0,0.1,4,7,57.1,20,8,30.0,28.5,10,10.0,27.5,12,1,8.3,0,9.0
Sat,2020-12-12,18:30 ,Huesca,0.4,1–0,0.2,Alavés,,Estadio El Alcoraz,Mario Melero,La-Liga,13,Michel,Huesca,4-3-3,Álvaro Fernández,es ESP,22-243,90,1,0,1,100.0,0.0,3,16,18.8,38,6,34.2,32.3,6,50.0,42.8,7,1,14.3,0,10.8
Sat,2020-12-12,18:30 ,Huesca,0.4,1–0,0.2,Alavés,,Estadio El Alcoraz,Mario Melero,La-Liga,13,Pablo Machín,Alavés,4-4-2,Fernando Pacheco,es ESP,28-208,90,3,1,2,66.7,0.8,8,20,40.0,19,1,73.7,49.7,12,50.0,42.8,17,1,5.9,0,6.0
Sat,2020-12-12,21:00 ,Real Madrid,0.9,2–0,0.7,Atlético Madrid,,Estadio Alfredo Di Stéfano,Antonio Matéu Lahoz,La-Liga,13,Zinédine Zidane,Real Madrid,4-3-3,Thibaut Courtois,be BEL,28-215,90,1,0,1,100.0,0.1,1,11,9.1,35,7,22.9,28.5,5,60.0,42.0,12,0,0.0,3,24.8
Sat,2020-12-12,21:00 ,Real Madrid,0.9,2–0,0.7,Atlético Madrid,,Estadio Alfredo Di Stéfano,Antonio Matéu Lahoz,La-Liga,13,Diego Simeone,Atlético Madrid,3-5-2,Jan Oblak,si SVN,27-340,90,3,2,2,33.3,0.9,4,8,50.0,14,3,28.6,32.6,7,57.1,42.0,6,0,0.0,0,
Sun,2020-12-13,14:00 ,Real Sociedad,1.2,1–1,1.7,Eibar,,Estadio Municipal de Anoeta,Isidro Díaz de Mera,La-Liga,13,Imanol Alguacil,Real Sociedad,4-2-3-1,Álex Remiro,es ESP,25-264,90,4,1,3,75.0,1.3,7,29,24.1,37,4,51.4,38.9,12,83.3,57.9,27,0,0.0,2,17.7
Sun,2020-12-13,14:00 ,Real Sociedad,1.2,1–1,1.7,Eibar,,Estadio Municipal de Anoeta,Isidro Díaz de Mera,La-Liga,13,Mendilibar,Eibar,4-4-2,Marko Dmitrović,rs SRB,28-324,90,2,1,1,50.0,0.1,13,22,59.1,24,1,66.7,51.3,6,100.0,66.5,9,0,0.0,1,15.8
Sun,2020-12-13,16:15 ,Betis,0.6,1–1,1.2,Villarreal,,Estadio Benito Villamarín,Valentín Pizarro,La-Liga,13,Manuel Pellegrini,Betis,4-2-3-1,Joel Robles,es ESP,30-179,90,2,1,1,50.0,1.0,9,14,64.3,27,7,44.4,37.5,6,33.3,33.7,18,0,0.0,0,8.0
Sun,2020-12-13,16:15 ,Betis,0.6,1–1,1.2,Villarreal,,Estadio Benito Villamarín,Valentín Pizarro,La-Liga,13,Unai Emery,Villarreal,4-4-2,Sergio Asenjo,es ESP,31-168,90,5,1,4,80.0,1.2,7,7,100.0,47,9,14.9,24.8,5,0.0,15.2,12,1,8.3,2,20.3
Sun,2020-12-13,18:30 ,Elche,0.6,0–1,1.6,Granada,,Estadio Manuel Martínez Valero,Pablo González,La-Liga,13,Jorge Almirón,Elche,4-1-4-1,Édgar Badía,es ESP,28-305,90,5,1,4,80.0,1.7,2,7,28.6,22,6,18.2,31.6,7,42.9,27.7,15,0,0.0,0,2.0
Sun,2020-12-13,18:30 ,Elche,0.6,0–1,1.6,Granada,,Estadio Manuel Martínez Valero,Pablo González,La-Liga,13,Diego Martínez,Granada,4-1-4-1,Rui Silva,pt POR,26-310,90,1,0,1,100.0,0.2,9,18,50.0,20,1,70.0,45.2,5,80.0,52.2,18,0,0.0,1,18.5
Sun,2020-12-13,21:00 ,Barcelona,2.1,1–0,1.0,Levante,,Camp Nou,Ricardo de Burgos,La-Liga,13,Ronald Koeman,Barcelona,4-2-3-1,Marc-André ter Stegen,de GER,28-227,90,3,0,3,100.0,0.6,6,6,100.0,22,6,18.2,25.8,6,33.3,32.3,6,0,0.0,1,40.0
Sun,2020-12-13,21:00 ,Barcelona,2.1,1–0,1.0,Levante,,Camp Nou,Ricardo de Burgos,La-Liga,13,Paco López,Levante,4-4-2,Aitor Fernández,es ESP,29-224,90,13,1,12,92.3,2.4,9,18,50.0,31,7,51.6,39.0,11,18.2,21.4,18,1,5.6,2,12.3
Mon,2020-12-14,21:00 ,Celta Vigo,1.5,4–0,0.6,Cádiz,,Estadio de Balaídos,Guillermo Cuadra,La-Liga,13,Eduardo Coudet,Celta Vigo,4-1-3-2,Rubén Blanco,es ESP,25-142,90,2,0,2,100.0,1.0,4,18,22.2,37,7,29.7,31.5,8,87.5,50.8,21,0,0.0,2,14.5
Mon,2020-12-14,21:00 ,Celta Vigo,1.5,4–0,0.6,Cádiz,,Estadio de Balaídos,Guillermo Cuadra,La-Liga,13,Álvaro Cervera,Cádiz,4-4-2,Jeremías Ledesma,ar ARG,27-305,90,4,4,0,25.0,1.7,11,25,44.0,28,1,75.0,48.0,4,100.0,67.5,2,0,0.0,2,19.0
Tue,2020-12-15,22:00 ,Real Madrid,2.2,3–1,0.8,Athletic Club,,Estadio Alfredo Di Stéfano,Jesús Gil,La-Liga,19,Zinédine Zidane,Real Madrid,4-2-3-1,Thibaut Courtois,be BEL,28-218,90,4,1,3,75.0,0.6,3,3,100.0,20,6,10.0,27.8,6,16.7,29.7,11,2,18.2,0,9.3
Tue,2020-12-15,22:00 ,Real Madrid,2.2,3–1,0.8,Athletic Club,,Estadio Alfredo Di Stéfano,Jesús Gil,La-Liga,19,Gaizka Garitano,Athletic Club,4-2-3-1,Unai Simón,es ESP,23-187,90,5,3,2,40.0,2.0,10,31,32.3,30,5,63.3,44.3,12,100.0,64.5,15,1,6.7,0,4.5
Wed,2020-12-16,21:00 ,Barcelona,2.5,2–1,1.8,Real Sociedad,,Camp Nou,José Sánchez,La-Liga,19,Ronald Koeman,Barcelona,4-2-3-1,Marc-André ter Stegen,de GER,28-230,90,5,1,4,80.0,1.7,11,20,55.0,34,2,47.1,39.1,4,100.0,60.5,5,0,0.0,1,11.5
Wed,2020-12-16,21:00 ,Barcelona,2.5,2–1,1.8,Real Sociedad,,Camp Nou,José Sánchez,La-Liga,19,Imanol Alguacil,Real Sociedad,4-3-3,Álex Remiro,es ESP,25-267,90,4,2,2,50.0,1.1,13,25,52.0,38,4,57.9,39.4,5,60.0,43.6,3,0,0.0,0,7.3
Fri,2020-12-18,21:00 ,Athletic Club,1.4,2–0,0.2,Huesca,,San Mamés,Valentín Pizarro,La-Liga,14,Gaizka Garitano,Athletic Club,4-2-3-1,Unai Simón,es ESP,23-190,90,1,0,1,100.0,0.1,3,5,60.0,21,7,19.0,25.7,1,100.0,70.0,13,3,23.1,0,4.0
Fri,2020-12-18,21:00 ,Athletic Club,1.4,2–0,0.2,Huesca,,San Mamés,Valentín Pizarro,La-Liga,14,Michel,Huesca,4-3-3,Álvaro Fernández,es ESP,22-249,90,3,2,1,66.7,1.7,5,20,25.0,45,6,35.6,34.6,8,50.0,38.8,16,1,6.3,0,6.3
Sat,2020-12-19,14:00 ,Atlético Madrid,2.2,3–1,0.6,Elche,,Estadio Wanda Metropolitano,Daniel Ask,La-Liga,14,Diego Simeone,Atlético Madrid,4-4-2,Jan Oblak,si SVN,27-347,90,3,1,2,66.7,0.8,3,4,75.0,14,2,21.4,31.1,6,16.7,28.5,12,0,0.0,1,21.0
Sat,2020-12-19,14:00 ,Atlético Madrid,2.2,3–1,0.6,Elche,,Estadio Wanda Metropolitano,Daniel Ask,La-Liga,14,Jorge Almirón,Elche,4-1-4-1,Édgar Badía,es ESP,28-311,90,6,3,3,66.7,2.8,2,4,50.0,23,4,13.0,26.1,9,11.1,22.8,9,0,0.0,2,22.7
Sat,2020-12-19,16:15 ,Barcelona,2.3,2–2,1.6,Valencia,,Camp Nou,Alejandro Hernández,La-Liga,14,Ronald Koeman,Barcelona,4-1-4-1,Marc-André ter Stegen,de GER,28-233,90,4,2,2,50.0,1.8,5,9,55.6,25,5,32.0,32.0,8,12.5,22.6,7,1,14.3,0,3.0
Sat,2020-12-19,16:15 ,Barcelona,2.3,2–2,1.6,Valencia,,Camp Nou,Alejandro Hernández,La-Liga,14,Javi Gracia,Valencia,4-4-2,Jaume Doménech,es ESP,30-044,90,9,2,6,77.8,2.3,10,19,52.6,19,1,57.9,43.2,9,88.9,61.6,16,0,0.0,1,20.5
Sat,2020-12-19,18:30 ,Osasuna,1.0,1–3,2.3,Villarreal,,Estadio El Sadar,Jorge Figueroa,La-Liga,14,Jagoba Arrasate,Osasuna,4-4-2,Rubén,es ESP,36-180,90,6,3,3,50.0,2.8,20,30,66.7,25,1,88.0,54.4,8,100.0,61.0,5,0,0.0,2,21.0
Sat,2020-12-19,18:30 ,Osasuna,1.0,1–3,2.3,Villarreal,,Estadio El Sadar,Jorge Figueroa,La-Liga,14,Unai Emery,Villarreal,4-3-3,Sergio Asenjo,es ESP,31-174,90,1,1,0,100.0,1.0,4,12,33.3,25,8,24.0,28.0,8,75.0,50.9,15,2,13.3,0,5.0
Sat,2020-12-19,18:30 ,Levante,1.8,2–1,1.8,Real Sociedad,,Estadio Ciudad de Valencia,César Soto,La-Liga,14,Paco López,Levante,4-4-2,Aitor Fernández,es ESP,29-230,90,5,1,4,80.0,0.5,7,13,53.8,33,12,30.3,32.5,10,30.0,28.3,22,1,4.5,2,16.0
Sat,2020-12-19,18:30 ,Levante,1.8,2–1,1.8,Real Sociedad,,Estadio Ciudad de Valencia,César Soto,La-Liga,14,Imanol Alguacil,Real Sociedad,4-4-2,Álex Remiro,es ESP,25-270,90,5,2,3,60.0,2.1,7,11,63.6,27,6,22.2,30.8,6,83.3,61.8,9,1,11.1,2,13.2
Sat,2020-12-19,21:00 ,Sevilla,1.7,1–1,1.0,Valladolid,,Estadio Ramón Sánchez Pizjuán,Jesús Gil,La-Liga,14,Lopetegui,Sevilla,4-3-3,Yassine Bounou,ma MAR,29-258,90,5,1,4,80.0,1.3,6,13,46.2,26,2,38.5,39.0,5,60.0,37.0,12,0,0.0,3,33.0
Sat,2020-12-19,21:00 ,Sevilla,1.7,1–1,1.0,Valladolid,,Estadio Ramón Sánchez Pizjuán,Jesús Gil,La-Liga,14,Sergio,Valladolid,4-4-2,Jordi Masip,es ESP,31-351,90,3,1,2,100.0,1.1,9,16,56.3,20,5,45.0,37.6,7,100.0,69.3,20,0,0.0,2,24.5
Sun,2020-12-20,14:00 ,Celta Vigo,1.6,2–0,0.7,Alavés,,Estadio de Balaídos,Alberola Rojas,La-Liga,14,Eduardo Coudet,Celta Vigo,4-1-3-2,Rubén Blanco,es ESP,25-148,90,2,0,2,100.0,0.2,2,23,8.7,34,2,55.9,41.5,8,50.0,34.0,13,0,0.0,0,
Sun,2020-12-20,14:00 ,Celta Vigo,1.6,2–0,0.7,Alavés,,Estadio de Balaídos,Alberola Rojas,La-Liga,14,Pablo Machín,Alavés,4-4-2,Fernando Pacheco,es ESP,28-216,90,3,2,1,33.3,1.4,7,13,53.8,28,2,32.1,31.6,6,66.7,39.8,7,0,0.0,2,13.3
Sun,2020-12-20,16:15 ,Granada,1.4,2–0,0.8,Betis,,Estadio Nuevo Los Cármenes,José Sánchez,La-Liga,14,Diego Martínez,Granada,4-3-3,Rui Silva,pt POR,26-317,90,1,0,1,100.0,0.1,9,28,32.1,29,2,69.0,46.4,10,80.0,59.8,22,0,0.0,0,
Sun,2020-12-20,16:15 ,Granada,1.4,2–0,0.8,Betis,,Estadio Nuevo Los Cármenes,José Sánchez,La-Liga,14,Manuel Pellegrini,Betis,4-2-3-1,Joel Robles,es ESP,30-186,90,3,2,1,66.7,1.7,4,9,44.4,20,4,35.0,34.8,8,25.0,32.6,7,0,0.0,1,29.0
Sun,2020-12-20,18:30 ,Cádiz,0.4,0–2,1.0,Getafe,,Estadio Ramón de Carranza,Santiago Jaime,La-Liga,14,Álvaro Cervera,Cádiz,4-4-2,Jeremías Ledesma,ar ARG,27-311,90,4,2,2,50.0,1.2,5,10,50.0,23,9,39.1,32.4,4,25.0,36.5,9,0,0.0,0,10.0
Sun,2020-12-20,18:30 ,Cádiz,0.4,0–2,1.0,Getafe,,Estadio Ramón de Carranza,Santiago Jaime,La-Liga,14,Pepe Bordalás,Getafe,4-4-2,Rubén Yáñez,es ESP,27-069,90,1,0,1,100.0,0.0,4,18,22.2,16,0,81.3,49.2,6,83.3,51.7,13,2,15.4,1,9.3
Sun,2020-12-20,21:00 ,Eibar,0.7,1–3,2.2,Real Madrid,,Estadio Municipal de Ipurúa,José Luis Munuera,La-Liga,14,Mendilibar,Eibar,4-4-2,Marko Dmitrović,rs SRB,28-331,90,4,3,1,25.0,1.4,11,30,36.7,34,2,70.6,49.7,6,100.0,74.0,9,1,11.1,1,15.6
Sun,2020-12-20,21:00 ,Eibar,0.7,1–3,2.2,Real Madrid,,Estadio Municipal de Ipurúa,José Luis Munuera,La-Liga,14,Zinédine Zidane,Real Madrid,4-3-3,Thibaut Courtois,be BEL,28-223,90,3,1,2,66.7,0.8,3,19,15.8,48,7,31.3,34.0,9,44.4,46.3,22,3,13.6,0,9.0
Tue,2020-12-22,17:30 ,Valencia,0.6,0–1,1.8,Sevilla,,Estadio de Mestalla,Valentín Pizarro,La-Liga,15,Javi Gracia,Valencia,3-4-3,Jaume Doménech,es ESP,30-047,90,3,1,2,66.7,0.1,19,30,63.3,24,3,58.3,39.5,16,100.0,57.9,18,0,0.0,5,16.8
