dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Sun,2018-08-19,20:30 ,Parma,1.5,2–2,1.9,Udinese,"13,141",Stadio Ennio Tardini,Giampaolo Calvarese,Serie-A,1,Roberto D'Aversa,Parma,4-3-3,Luigi Sepe,it ITA,27-103,90,4,2,2,75.0,1.9,3,13,23.1,14,7,7.1,24.4,15,80.0,50.7,21,4,19.0,0,6.6
Sun,2018-08-19,20:30 ,Parma,1.5,2–2,1.9,Udinese,"13,141",Stadio Ennio Tardini,Giampaolo Calvarese,Serie-A,1,Julio Velázquez,Udinese,4-4-1-1,Simone Scuffet,it ITA,22-080,90,4,2,2,50.0,1.6,4,7,57.1,9,3,22.2,23.9,6,83.3,49.0,16,0,0.0,0,8.5
Sun,2018-08-19,20:30 ,Bologna,1.0,0–1,0.6,SPAL,"21,158",Stadio Renato Dall'Ara,Piero Giacomelli,Serie-A,1,Filippo Inzaghi,Bologna,3-5-2,Łukasz Skorupski,pl POL,27-106,90,5,1,4,80.0,1.0,5,8,62.5,25,5,16.0,29.3,8,50.0,43.4,5,0,0.0,0,14.5
Sun,2018-08-19,20:30 ,Bologna,1.0,0–1,0.6,SPAL,"21,158",Stadio Renato Dall'Ara,Piero Giacomelli,Serie-A,1,Leonardo Semplici,SPAL,3-5-2,Alfred Gomis,sn SEN,24-348,90,3,0,3,100.0,0.5,7,17,41.2,35,7,31.4,33.5,11,54.5,40.6,23,1,4.3,0,10.3
Mon,2018-08-20,20:30 ,Atalanta,2.2,4–0,0.3,Frosinone,"18,217",Stadio Atleti Azzurri d'Italia,Marco Piccinini,Serie-A,1,Gian Piero Gasperini,Atalanta,3-4-3,Pierluigi Gollini,it ITA,23-155,90,0,0,0,,0.0,6,13,46.2,15,1,40.0,36.7,12,58.3,47.4,12,0,0.0,0,8.0
Mon,2018-08-20,20:30 ,Atalanta,2.2,4–0,0.3,Frosinone,"18,217",Stadio Atleti Azzurri d'Italia,Marco Piccinini,Serie-A,1,Moreno Longo,Frosinone,5-3-2,Marco Sportiello,it ITA,26-102,90,9,4,5,55.6,2.8,4,17,23.5,26,3,38.5,37.6,11,63.6,46.7,11,0,0.0,0,9.0
Sat,2018-08-25,18:00 ,Juventus,1.6,2–0,0.3,Lazio,"40,171",Allianz Stadium,Massimiliano Irrati,Serie-A,2,Massimiliano Allegri,Juventus,4-3-3,Wojciech Szczęsny,pl POL,28-129,90,2,0,2,100.0,0.3,7,12,58.3,20,7,25.0,31.7,9,77.8,54.4,13,0,0.0,2,11.7
Sat,2018-08-25,18:00 ,Juventus,1.6,2–0,0.3,Lazio,"40,171",Allianz Stadium,Massimiliano Irrati,Serie-A,2,Simone Inzaghi,Lazio,3-5-1-1,Thomas Strakosha,al ALB,23-159,90,7,2,5,71.4,2.0,3,11,27.3,20,8,25.0,28.8,10,60.0,42.4,21,1,4.8,0,8.4
Sat,2018-08-25,20:30 ,Napoli,1.4,3–2,0.7,Milan,"34,474",Stadio San Paolo,Paolo Valeri,Serie-A,2,Carlo Ancelotti,Napoli,4-3-3,David Ospina,co COL,29-359,90,2,2,0,0.0,0.4,4,8,50.0,12,2,50.0,38.8,3,66.7,44.7,7,0,0.0,2,23.3
Sat,2018-08-25,20:30 ,Napoli,1.4,3–2,0.7,Milan,"34,474",Stadio San Paolo,Paolo Valeri,Serie-A,2,Gennaro Gattuso,Milan,4-3-3,Gianluigi Donnarumma,it ITA,19-181,90,8,3,5,62.5,1.9,2,5,40.0,47,11,8.5,23.0,10,10.0,27.0,14,0,0.0,1,14.3
Sun,2018-08-26,18:00 ,SPAL,1.4,1–0,0.3,Parma,"6,000",Stadio Paolo Mazza,Daniele Orsato,Serie-A,2,Leonardo Semplici,SPAL,3-5-2,Alfred Gomis,sn SEN,24-355,90,0,0,0,,0.0,9,19,47.4,23,3,47.8,38.0,9,88.9,52.6,5,0,0.0,0,17.0
Sun,2018-08-26,18:00 ,SPAL,1.4,1–0,0.3,Parma,"6,000",Stadio Paolo Mazza,Daniele Orsato,Serie-A,2,Roberto D'Aversa,Parma,4-3-3,Luigi Sepe,it ITA,27-110,90,5,1,4,80.0,0.7,1,5,20.0,27,8,18.5,25.4,11,0.0,22.5,20,0,0.0,0,12.3
Sun,2018-08-26,20:30 ,Cagliari,1.3,2–2,1.8,Sassuolo,"14,432",Sardegna Arena,Luca Pairetto,Serie-A,2,Rolando Maran,Cagliari,4-3-1-2,Alessio Cragno,it ITA,24-059,90,5,2,3,80.0,2.3,10,19,52.6,19,1,57.9,39.2,9,88.9,58.2,13,1,7.7,0,15.5
Sun,2018-08-26,20:30 ,Cagliari,1.3,2–2,1.8,Sassuolo,"14,432",Sardegna Arena,Luca Pairetto,Serie-A,2,Roberto De Zerbi,Sassuolo,4-3-3,Andrea Consigli,it ITA,31-211,90,6,2,4,66.7,1.4,1,6,16.7,18,4,27.8,25.6,8,12.5,27.0,22,0,0.0,3,24.0
Sun,2018-08-26,20:30 ,Genoa,1.1,2–1,1.5,Empoli,"19,523",Stadio Comunale Luigi Ferraris,Livio Marinelli,Serie-A,2,Davide Ballardini,Genoa,3-4-1-2,Federico Marchetti,it ITA,35-200,90,4,1,3,75.0,1.2,13,23,56.5,20,1,75.0,49.2,8,100.0,66.4,16,0,0.0,0,
Sun,2018-08-26,20:30 ,Genoa,1.1,2–1,1.5,Empoli,"19,523",Stadio Comunale Luigi Ferraris,Livio Marinelli,Serie-A,2,Aurelio Andreazzoli,Empoli,4-3-1-2,Pietro Terracciano,it ITA,28-171,90,3,2,1,33.3,1.0,3,5,60.0,11,2,27.3,33.1,7,28.6,29.3,11,0,0.0,0,7.7
Sun,2018-08-26,20:30 ,Inter,0.8,2–2,1.1,Torino,"59,135",Stadio Giuseppe Meazza,Paolo Mazzoleni,Serie-A,2,Luciano Spalletti,Inter,3-4-3,Samir Handanović,si SVN,34-043,90,6,2,4,66.7,1.6,1,10,10.0,27,6,29.6,33.4,3,66.7,46.7,12,0,0.0,0,12.0
Sun,2018-08-26,20:30 ,Inter,0.8,2–2,1.1,Torino,"59,135",Stadio Giuseppe Meazza,Paolo Mazzoleni,Serie-A,2,Walter Mazzarri,Torino,3-5-2,Salvatore Sirigu,it ITA,31-226,90,5,2,3,60.0,0.8,9,19,47.4,31,4,41.9,36.6,7,85.7,51.4,18,0,0.0,0,
Sun,2018-08-26,20:30 ,Frosinone,1.7,0–0,0.9,Bologna,,Stadio Benito Stirpe,Gianluca Manganiello,Serie-A,2,Moreno Longo,Frosinone,5-3-2,Marco Sportiello,it ITA,26-108,90,3,0,3,100.0,0.6,3,16,18.8,30,7,30.0,31.5,14,50.0,41.6,15,1,6.7,0,7.8
Sun,2018-08-26,20:30 ,Frosinone,1.7,0–0,0.9,Bologna,,Stadio Benito Stirpe,Gianluca Manganiello,Serie-A,2,Filippo Inzaghi,Bologna,3-1-4-2,Łukasz Skorupski,pl POL,27-113,90,4,0,4,100.0,0.4,9,15,60.0,21,8,42.9,34.0,8,75.0,50.3,9,0,0.0,0,
Sun,2018-08-26,20:30 ,Udinese,1.8,1–0,0.7,Sampdoria,"15,770",Dacia Arena,Federico La Penna,Serie-A,2,Julio Velázquez,Udinese,4-3-3,Simone Scuffet,it ITA,22-087,90,3,0,3,100.0,0.4,8,25,32.0,21,2,71.4,46.2,10,100.0,52.7,15,0,0.0,0,
Sun,2018-08-26,20:30 ,Udinese,1.8,1–0,0.7,Sampdoria,"15,770",Dacia Arena,Federico La Penna,Serie-A,2,Marco Giampaolo,Sampdoria,4-3-1-2,Emil Audero,it ITA,21-220,90,6,1,5,83.3,1.3,3,7,42.9,21,3,19.0,19.7,10,30.0,31.3,15,0,0.0,7,32.0
Sun,2018-08-26,20:30 ,Fiorentina,3.5,6–1,0.7,Chievo,"27,790",Stadio Artemio Franchi,Rosario Abisso,Serie-A,2,Stefano Pioli,Fiorentina,4-3-3,Alban Lafont,fr FRA,19-215,90,3,1,2,66.7,0.6,4,15,26.7,35,2,40.0,36.1,8,12.5,27.9,15,0,0.0,0,6.0
Sun,2018-08-26,20:30 ,Fiorentina,3.5,6–1,0.7,Chievo,"27,790",Stadio Artemio Franchi,Rosario Abisso,Serie-A,2,Lorenzo D'Anna,Chievo,4-3-3,Andrea Seculin,it ITA,28-043,90,11,6,5,45.5,3.8,6,12,50.0,18,3,50.0,35.3,5,60.0,47.0,6,0,0.0,2,19.7
Mon,2018-08-27,20:30 ,Roma,2.5,3–3,3.0,Atalanta,"41,725",Stadio Olimpico,Michael Fabbri,Serie-A,2,Eusebio Di Francesco,Roma,4-3-3,Robin Olsen,se SWE,28-231,90,5,3,2,40.0,2.5,7,18,38.9,44,5,34.1,30.7,8,37.5,40.6,16,2,12.5,1,12.2
Mon,2018-08-27,20:30 ,Roma,2.5,3–3,3.0,Atalanta,"41,725",Stadio Olimpico,Michael Fabbri,Serie-A,2,Gian Piero Gasperini,Atalanta,3-4-1-2,Pierluigi Gollini,it ITA,23-162,90,10,3,7,70.0,2.0,11,29,37.9,29,9,62.1,41.7,12,91.7,66.6,16,0,0.0,1,24.0
Fri,2018-08-31,20:30 ,Milan,1.9,2–1,0.3,Roma,"57,789",Stadio Giuseppe Meazza,Marco Guida,Serie-A,3,Gennaro Gattuso,Milan,4-3-3,Gianluigi Donnarumma,it ITA,19-187,90,2,1,1,50.0,0.5,1,6,16.7,30,10,13.3,23.7,4,50.0,38.8,12,0,0.0,2,23.3
Fri,2018-08-31,20:30 ,Milan,1.9,2–1,0.3,Roma,"57,789",Stadio Giuseppe Meazza,Marco Guida,Serie-A,3,Eusebio Di Francesco,Roma,3-4-1-2,Robin Olsen,se SWE,28-235,90,10,2,8,80.0,2.8,9,12,75.0,27,7,33.3,32.1,10,30.0,34.5,20,0,0.0,0,9.0
Sat,2018-09-01,18:00 ,Bologna,0.5,0–3,1.9,Inter,"26,082",Stadio Renato Dall'Ara,Marco Di Bello,Serie-A,3,Filippo Inzaghi,Bologna,3-5-2,Łukasz Skorupski,pl POL,27-119,90,3,3,0,0.0,1.2,12,23,52.2,19,5,52.6,39.2,14,92.9,52.4,24,0,0.0,0,10.0
Sat,2018-09-01,18:00 ,Bologna,0.5,0–3,1.9,Inter,"26,082",Stadio Renato Dall'Ara,Marco Di Bello,Serie-A,3,Luciano Spalletti,Inter,4-2-3-1,Samir Handanović,si SVN,34-049,90,1,0,1,100.0,0.1,4,7,57.1,24,3,16.7,26.5,9,33.3,34.0,13,1,7.7,1,14.0
Sat,2018-09-01,20:30 ,Parma,1.9,1–2,2.3,Juventus,"20,814",Stadio Ennio Tardini,Daniele Doveri,Serie-A,3,Roberto D'Aversa,Parma,4-3-3,Luigi Sepe,it ITA,27-116,90,6,2,4,66.7,2.1,9,17,52.9,13,4,38.5,32.8,14,85.7,53.2,29,1,3.4,0,6.7
Sat,2018-09-01,20:30 ,Parma,1.9,1–2,2.3,Juventus,"20,814",Stadio Ennio Tardini,Daniele Doveri,Serie-A,3,Massimiliano Allegri,Juventus,4-3-3,Wojciech Szczęsny,pl POL,28-136,90,4,1,3,75.0,1.3,3,5,60.0,17,5,23.5,30.1,3,33.3,32.7,9,1,11.1,0,12.0
Sun,2018-09-02,18:00 ,Fiorentina,0.9,1–0,0.2,Udinese,"31,009",Stadio Artemio Franchi,Antonio Giua,Serie-A,3,Stefano Pioli,Fiorentina,4-3-3,Alban Lafont,fr FRA,19-222,45,1,,1,,0.0,1,2,50.0,8,4,12.5,26.6,1,100.0,69.0,7,2,28.6,,10.3
Sun,2018-09-02,18:00 ,Fiorentina,0.9,1–0,0.2,Udinese,"31,009",Stadio Artemio Franchi,Antonio Giua,Serie-A,3,Stefano Pioli,Fiorentina,4-3-3,Bartłomiej Drągowski,pl POL,21-014,45,0,0,0,,0.0,2,9,22.2,10,1,40.0,32.9,5,100.0,65.4,5,0,0.0,0,11.0
Sun,2018-09-02,18:00 ,Fiorentina,0.9,1–0,0.2,Udinese,"31,009",Stadio Artemio Franchi,Antonio Giua,Serie-A,3,Julio Velázquez,Udinese,4-2-3-1,Simone Scuffet,it ITA,22-094,90,3,1,2,66.7,0.7,10,24,41.7,12,1,66.7,42.8,18,88.9,55.6,23,0,0.0,0,3.0
Sun,2018-09-02,20:30 ,Torino,2.0,1–0,0.9,SPAL,"17,785",Stadio Olimpico di Torino,Fabrizio Pasqua,Serie-A,3,Walter Mazzarri,Torino,3-5-2,Salvatore Sirigu,it ITA,31-233,90,2,0,2,100.0,0.9,8,16,50.0,16,2,43.8,38.3,11,81.8,50.7,22,0,0.0,0,5.5
Sun,2018-09-02,20:30 ,Torino,2.0,1–0,0.9,SPAL,"17,785",Stadio Olimpico di Torino,Fabrizio Pasqua,Serie-A,3,Leonardo Semplici,SPAL,3-5-2,Alfred Gomis,sn SEN,24-362,90,6,1,5,83.3,1.5,9,20,45.0,26,7,61.5,42.5,4,100.0,61.0,15,0,0.0,1,14.8
Sun,2018-09-02,20:30 ,Chievo,1.1,0–0,1.2,Empoli,"8,100",Stadio Marc'Antonio Bentegodi,Piero Giacomelli,Serie-A,3,Lorenzo D'Anna,Chievo,4-3-1-2,Stefano Sorrentino,it ITA,39-158,90,2,0,2,100.0,0.8,6,17,35.3,20,7,45.0,39.5,13,61.5,40.1,22,1,4.5,0,6.0
Sun,2018-09-02,20:30 ,Chievo,1.1,0–0,1.2,Empoli,"8,100",Stadio Marc'Antonio Bentegodi,Piero Giacomelli,Serie-A,3,Aurelio Andreazzoli,Empoli,4-3-1-2,Pietro Terracciano,it ITA,28-178,90,3,0,3,100.0,0.5,1,4,25.0,25,7,12.0,24.5,7,14.3,28.4,13,0,0.0,0,11.0
Sun,2018-09-02,20:30 ,Sampdoria,0.8,3–0,1.2,Napoli,"19,835",Stadio Comunale Luigi Ferraris,Davide Massa,Serie-A,3,Marco Giampaolo,Sampdoria,4-3-1-2,Emil Audero,it ITA,21-227,90,4,0,4,100.0,0.3,6,19,31.6,35,3,42.9,34.0,8,50.0,39.6,15,0,0.0,2,13.6
Sun,2018-09-02,20:30 ,Sampdoria,0.8,3–0,1.2,Napoli,"19,835",Stadio Comunale Luigi Ferraris,Davide Massa,Serie-A,3,Carlo Ancelotti,Napoli,4-3-3,David Ospina,co COL,30-002,90,3,3,0,0.0,1.4,0,4,0.0,17,3,23.5,31.4,2,0.0,24.5,11,0,0.0,2,23.0
Sun,2018-09-02,20:30 ,Atalanta,0.4,0–1,0.3,Cagliari,"17,709",Stadio Atleti Azzurri d'Italia,Fabio Maresca,Serie-A,3,Gian Piero Gasperini,Atalanta,3-4-1-2,Etrit Berisha,al ALB,29-176,90,3,1,2,66.7,0.7,4,8,50.0,25,11,12.0,28.4,7,71.4,48.9,11,1,9.1,2,20.2
Sun,2018-09-02,20:30 ,Atalanta,0.4,0–1,0.3,Cagliari,"17,709",Stadio Atleti Azzurri d'Italia,Fabio Maresca,Serie-A,3,Rolando Maran,Cagliari,4-3-1-2,Alessio Cragno,it ITA,24-066,90,2,0,2,100.0,0.6,15,34,44.1,37,4,70.3,46.8,8,100.0,63.5,14,1,7.1,0,7.3
Sun,2018-09-02,20:30 ,Lazio,2.6,1–0,0.5,Frosinone,"34,465",Stadio Olimpico,Giampaolo Calvarese,Serie-A,3,Simone Inzaghi,Lazio,3-5-1-1,Thomas Strakosha,al ALB,23-167,90,2,0,2,100.0,0.3,2,4,50.0,19,5,15.8,26.2,5,20.0,31.0,12,0,0.0,1,20.3
Sun,2018-09-02,20:30 ,Lazio,2.6,1–0,0.5,Frosinone,"34,465",Stadio Olimpico,Giampaolo Calvarese,Serie-A,3,Moreno Longo,Frosinone,5-3-2,Marco Sportiello,it ITA,26-115,90,5,1,4,80.0,0.5,4,22,18.2,24,3,54.2,43.0,10,90.0,58.8,21,0,0.0,1,12.0
Sun,2018-09-02,20:30 ,Sassuolo,1.7,5–3,1.9,Genoa,"9,740",Stadio Città del Tricolore,Gianluca Rocchi,Serie-A,3,Roberto De Zerbi,Sassuolo,3-4-3,Andrea Consigli,it ITA,31-218,90,5,3,2,40.0,2.0,8,15,53.3,14,1,78.6,44.4,7,57.1,39.4,30,1,3.3,0,7.3
Sun,2018-09-02,20:30 ,Sassuolo,1.7,5–3,1.9,Genoa,"9,740",Stadio Città del Tricolore,Gianluca Rocchi,Serie-A,3,Davide Ballardini,Genoa,3-4-1-2,Federico Marchetti,it ITA,35-207,90,7,5,3,28.6,2.7,1,7,14.3,20,2,20.0,25.7,4,75.0,51.5,7,0,0.0,5,28.0
Sat,2018-09-15,15:00 ,Inter,1.3,0–1,0.3,Parma,"59,648",Stadio Giuseppe Meazza,Gianluca Manganiello,Serie-A,4,Luciano Spalletti,Inter,4-2-3-1,Samir Handanović,si SVN,34-063,90,5,1,4,80.0,0.8,0,1,0.0,24,8,4.2,22.3,3,0.0,24.3,3,0,0.0,1,19.5
Sat,2018-09-15,15:00 ,Inter,1.3,0–1,0.3,Parma,"59,648",Stadio Giuseppe Meazza,Gianluca Manganiello,Serie-A,4,Roberto D'Aversa,Parma,4-3-3,Luigi Sepe,it ITA,27-130,90,7,0,7,100.0,0.3,12,22,54.5,18,6,44.4,35.6,18,77.8,54.3,42,1,2.4,0,4.5
Sat,2018-09-15,18:00 ,Napoli,1.4,1–0,0.3,Fiorentina,"20,131",Stadio San Paolo,Michael Fabbri,Serie-A,4,Carlo Ancelotti,Napoli,4-3-3,Orestis Karnezis,gr GRE,33-066,90,1,0,1,100.0,0.1,1,11,9.1,18,2,27.8,27.3,7,85.7,56.6,6,0,0.0,0,9.5
Sat,2018-09-15,18:00 ,Napoli,1.4,1–0,0.3,Fiorentina,"20,131",Stadio San Paolo,Michael Fabbri,Serie-A,4,Stefano Pioli,Fiorentina,4-3-3,Bartłomiej Drągowski,pl POL,21-027,90,4,1,3,75.0,1.1,11,20,55.0,30,3,46.7,36.4,17,35.3,34.6,16,0,0.0,0,8.3
Sat,2018-09-15,20:30 ,Frosinone,0.7,0–5,2.5,Sampdoria,"12,502",Stadio Benito Stirpe,Massimiliano Irrati,Serie-A,4,Moreno Longo,Frosinone,5-3-2,Marco Sportiello,it ITA,26-128,90,7,5,2,42.9,3.1,5,10,50.0,27,7,33.3,32.7,10,10.0,27.4,6,0,0.0,0,16.0
Sat,2018-09-15,20:30 ,Frosinone,0.7,0–5,2.5,Sampdoria,"12,502",Stadio Benito Stirpe,Massimiliano Irrati,Serie-A,4,Marco Giampaolo,Sampdoria,4-1-2-1-2,Emil Audero,it ITA,21-240,90,3,0,3,100.0,0.4,4,4,100.0,19,3,10.5,24.2,5,40.0,35.8,14,1,7.1,0,13.3
Sun,2018-09-16,12:30 ,Roma,2.4,2–2,1.6,Chievo,"39,849",Stadio Olimpico,Paolo Mazzoleni,Serie-A,4,Eusebio Di Francesco,Roma,4-3-3,Robin Olsen,se SWE,28-251,90,5,2,3,60.0,1.1,1,2,50.0,19,5,5.3,26.2,10,10.0,26.1,13,0,0.0,3,28.7
Sun,2018-09-16,12:30 ,Roma,2.4,2–2,1.6,Chievo,"39,849",Stadio Olimpico,Paolo Mazzoleni,Serie-A,4,Lorenzo D'Anna,Chievo,4-1-2-1-2,Stefano Sorrentino,it ITA,39-172,90,9,2,7,77.8,2.5,2,9,22.2,16,3,43.8,41.8,11,18.2,34.5,18,0,0.0,0,4.0
Sun,2018-09-16,15:00 ,Udinese,0.3,1–1,0.7,Torino,"18,813",Dacia Arena,Paolo Valeri,Serie-A,4,Julio Velázquez,Udinese,4-1-4-1,Simone Scuffet,it ITA,22-108,90,4,1,3,75.0,0.9,8,17,47.1,20,4,60.0,39.7,7,71.4,43.0,24,1,4.2,0,5.0
Sun,2018-09-16,15:00 ,Udinese,0.3,1–1,0.7,Torino,"18,813",Dacia Arena,Paolo Valeri,Serie-A,4,Walter Mazzarri,Torino,3-4-3,Salvatore Sirigu,it ITA,31-247,90,1,1,0,0.0,0.2,7,11,63.6,24,9,25.0,29.3,5,100.0,52.2,8,1,12.5,3,26.0
Sun,2018-09-16,15:00 ,Juventus,2.4,2–1,0.8,Sassuolo,"40,563",Allianz Stadium,Daniele Chiffi,Serie-A,4,Massimiliano Allegri,Juventus,4-3-1-2,Wojciech Szczęsny,pl POL,28-151,90,5,1,4,80.0,1.3,5,6,83.3,11,1,45.5,35.4,5,20.0,29.4,13,0,0.0,0,15.0
Sun,2018-09-16,15:00 ,Juventus,2.4,2–1,0.8,Sassuolo,"40,563",Allianz Stadium,Daniele Chiffi,Serie-A,4,Roberto De Zerbi,Sassuolo,4-3-3,Andrea Consigli,it ITA,31-232,90,4,2,2,50.0,1.6,9,14,64.3,23,8,34.8,31.3,14,42.9,34.4,22,0,0.0,1,10.3
Sun,2018-09-16,15:00 ,Genoa,0.7,1–0,0.8,Bologna,"20,032",Stadio Comunale Luigi Ferraris,Luca Banti,Serie-A,4,Davide Ballardini,Genoa,3-4-1-2,Federico Marchetti,it ITA,35-221,90,0,0,0,,0.0,10,15,66.7,21,3,38.1,35.2,11,63.6,46.6,15,0,0.0,1,16.0
Sun,2018-09-16,15:00 ,Genoa,0.7,1–0,0.8,Bologna,"20,032",Stadio Comunale Luigi Ferraris,Luca Banti,Serie-A,4,Filippo Inzaghi,Bologna,3-1-4-2,Łukasz Skorupski,pl POL,27-134,90,4,1,3,75.0,0.6,4,6,66.7,17,9,17.6,31.4,9,33.3,36.9,15,1,6.7,0,8.0
Sun,2018-09-16,18:00 ,Empoli,1.6,0–1,2.4,Lazio,"10,832",Stadio Carlo Castellani,Daniele Orsato,Serie-A,4,Aurelio Andreazzoli,Empoli,4-3-2-1,Pietro Terracciano,it ITA,28-192,90,3,1,2,66.7,1.4,1,8,12.5,27,7,25.9,29.5,9,11.1,30.2,11,0,0.0,0,6.5
Sun,2018-09-16,18:00 ,Empoli,1.6,0–1,2.4,Lazio,"10,832",Stadio Carlo Castellani,Daniele Orsato,Serie-A,4,Simone Inzaghi,Lazio,3-5-2,Thomas Strakosha,al ALB,23-181,90,3,0,3,100.0,1.2,5,17,29.4,24,4,58.3,39.7,8,37.5,38.3,14,0,0.0,1,22.7
Sun,2018-09-16,20:30 ,Cagliari,0.5,1–1,2.1,Milan,"16,201",Sardegna Arena,Rosario Abisso,Serie-A,4,Rolando Maran,Cagliari,4-3-1-2,Alessio Cragno,it ITA,24-080,90,6,1,5,83.3,1.3,15,25,60.0,22,7,59.1,36.2,12,100.0,62.0,31,2,6.5,0,7.0
Sun,2018-09-16,20:30 ,Cagliari,0.5,1–1,2.1,Milan,"16,201",Sardegna Arena,Rosario Abisso,Serie-A,4,Gennaro Gattuso,Milan,4-3-3,Gianluigi Donnarumma,it ITA,19-203,90,2,1,1,50.0,0.4,0,2,0.0,28,6,3.6,21.1,7,14.3,25.9,9,0,0.0,1,13.3
